Suka sekali dengan Aplikasi blu indonesia ini mudah dan lengkap, saat daftar juga semua dipermudah prosesnya cepat, blu indonesia aman dan terpercaya mantap sekali. Saya sangat merekomendasikan blu buat teman teman sekalin untuk pakai blu juga. Thank	positive
Aplikasi yang memudahkan untuk transfer multi ke berbagai bank. Namun beberapa kali juga mengalami transaksi kadaluarsa padahal transfer sebelum masa waktunya habis dan setelah itu konfirmasi jg. Pengembaliannya pun juga tidak sesuai yg di transfer (potong biaya adm). Mohon maaf skrg setiap habis transfer selalu chat CS agar tidak terjadi kadaluarsa transaksi. Terima kasih	neutral
Verifikasi identitas diri selalu di tolak, dengan alasan foto tidak jelas. Ya bagaimana mau jelas orng kualitas fotonya di reduce saya paham mungkin meringankan ukuran foto agar kinerja server ringan juga. Di dompet digital lain saya tidak memiliki masalah karna foto yg dikirim dengan ukuran asli. Untuk sekarang bintang 1 dulu. Saran: bisa diakali ketika kirim untuk di verifikasi oleh agen blu foto yang dikirim dengan ukuran asli (layer aplikasi) & setelah lolos baru di reduce(layer server)	negative
Mohon data-data saya jangan di sebarÂ²kan,karna ada pasal di lindungi UUD,harap di hapus data saya dari blu. Saya tidak bisa menggunakan blu walaupun saya telah daftar premium,maka dari itu apk blu saya unintall dan saya telah memakai apk lain. Terima kasih kpd blu.	negative
Semua proses sangat mudah dan Konfident...cuma saya blm bisa membedakan antara blu by website dan blu Aplikasi Android. ternyata untuk sumber dana pengiriman belum bisa menggunakan Bank Jateng yah...	positive
Aplikasi yg bagus dan sangat membantu sekali pekerjaan saya, usulan saja : 1. kenapa no. Rekening tujuan tidak tertera di bukti teansfer, 2. Untuk bank tujuan yg ada gangguan/tidak bisa transfer, supaya diberitahu dibaplikasi, jadi kita bisa perhatian, overall aplikasi yg sangat bagusblu‘blu‘	positive
Mudah,murah , lancar, cepat .. #tetapi untuk multi transfer.. rekening yang pernah dituju tidak otomatis disimpan. Agak males untuk input2 lagi rekening yg dituju.. moga aja di update terbaru diakomodir	positive
GOKIL aplikasi paling keren dan fiturnya canggih. Saya daftar 4 bank rekanan dan Merchant Pay semua report dgn tampilan transaksi menarik bisa dilihat dalam satu aplikasi blu. Sangat membatu Transaksi keuangan jadi sangat mudah dan cepat dalam hitungan detik luar biasa dapat point dan GRATIS lho. Terus maju dan berkarya menjadi yang terbaik Terimakasih..	positive
Aplikasinya mantapp...Bisa transfer uang all bank dengan hitungan detik sampai di nomor tujuan. Biar lebih mantap lagi tolong di usahakan menu cetak langsung bukti pengirimannya via printer Bluetooth. Salam sukses	positive
Perlu diperbaiki untuk kecepatan transfer dan harus ditambahkan layanan chat dengan cs atau telfon cs gak cuman via email dan mungkin bisa ditambah layanan lainnya seperti isi pulsa,bayar listrik,bayar pajak dll..jujur aplikasi ini masih kalah dengan layanan flip dr segi kecepatan dan customer service namun aplikasi ini unggul di banyaknya pilihan bank yg bisa dipilih. Semoga bermanfaat	neutral
Tolong dong selesaikan trx transfer yg pending sejak tgl 7 kmrn sampai hari ini belum masuk. Disuruh nunggu h+4 maksimum, tp sampai posisi skrg jg jawabanya di minta menunggu . Sy selaku agen orderkuota yg layanan transfernya melalui blu. Apa tindakan n peyelesaianya ??? Jangan kecewain kami sebagai agen	positive
Jangan download, kekurangan blu! Kalau ada masalah soal transfer : tanggapi chat/email customer lamaaa, solusi berlarut larut, belum tau kapan blu! ada jawaban dan tanggapan yg bikin customer nyaman? Saya rasa semua di persulit, selalu bikin kecewa, refund pun otomatis selalu lamaaaaa, kalau dana kita lagi butuh cepat ternyata di apliaksi blu bermasalah (nyangkut), SELAMAT ya anda senasib dgn saya	negative
Tiap hari pakai aplikasi inj, ada virtual accountnya jadi lebih cepet transfer dan sekarang sudah tidak gratis lagi dikenakan biaya 1500/transaksi,..ijin hapus aplikasinya ya min Maaf sementara pindah ke aplikasi sebelah dulu yg masih gratis.. Maklum kaum 62 sukanya yg gratisan..	negative
Sumpah! Ini app keren banget, awalnya saya pikir seperti dana dan ovo, tapi app ini lebih ke basis data yg kita masukkan, awalnya bingung ternyata mudah banget. Sekarang historical analysis keuangan lebih mudah di pantau dlm 1 app bisa merambah ke banyak app. Fee admin 0 sangat menguntungkan. Cukup mudah!	positive
Dibanding flip.id, apk ini menang jauh. Dari jam operasional gaada batasan waktu alias fulltime 24 jam meskipun hari libur. Kecepatan transaksi juga ga sampe satu menit, transfer udh berhasil. Kalo flip butuh waktu sekitar 3 sampe 7 menitan	positive
Kerenn ! Pakai blu pratis dan fleksibel banget, buat top up saldo jadi gampang dengan UI nya yg Simple, Transaksi ke berbagai bank jadi gak ribet ! biaya nya Murah Banget! , helpful banget soal keuangan pribadi Ciamik deh...	positive
Izin menanggapi untuk sejauh ini aplikasi blu sangat membantu sekali dalam melakukan transaksi. Biaya potongan yang dikenakan melalui transaksi atm hanya dikenakan Rp. 100. Mungkin bisa diperbaiki dalam proses menghubungkan kartu debit. Saya sudah mencoba 2 kali dengan memasukkan data yang benar tetapi selalu gagal. Mungkin itu saja yang saya sampaikan terimakasih.	positive
Saya sering mengunakan blu bisa menghemat untuk biaya transfer tapi ada yang perlu ditingkatkan/ditambahkan fitur top up gopay yang bisa diketik nominalnya sesuai yang diinginkan karena saya sering top up gopay Semoga masukanya diterima makasih....	positive
Sudah download tpi pas buka selalu muncul tulisan terjadi kesalahan, sudah coba uninstall trus download ulang hasil sama. Semoga bisa diperbaiki kedepan,, Supaya bisa bersaing dgn kompetitor.	negative
Awal awal launching sih memuaskan, dan gercep. Tapi makin lama makin lelet, banyak kendala, top up gopay pending, transfer pending, gk ada kejelasan. Padahal sudah transfer sesuai nominal tp tetep aja masih lama. Respon juga sangat lambat. Tolong dong di perbaiki lagi	negative
Saya suka dg biaya tf semua bank. Namun ada yg kurang aplikasi ini. Gak ada menu buat cetak struk di printer bluetoth. Semoga update berikutnya disematkan menu sederhana itu, yg sangat berarti buat saya. Terima kasih	positive
blu jauh lebih baik dibandingkan dengan aplikasi penghasil pulsa lainnya. Hanya saja, saya masih kurang puas dengan fitur yang ada. Setidaknya, hadirkan fitur untuk mengirim pesan ke beberapa orang sekaligus. Itu saja untuk saat ini, terima kasih atas kerja keras admin dkk.	neutral
Sangat puas gunakan blu Indonesia ini, krn selama sy gunakan via virtual acount nya masuk nya hny hitungan detik dan tanpa kendala. Mudah mudahan kedepan nya lebih di tingkat kan lgi pelayanan nya KPD pengguna aplikasi blu y	positive
Saya senang dengan adanya App ini, namun untuk kolom chat bantuannya, bisa untuk di perbaiki untuk kolom pengetikannya bisa berada di atas keybord Handphone bawaan, jadi pengguna bisa untuk melihat isi yg harus di ketik, tanpa harus melakukan back keyboard untuk melihat typo pada pengetikan.	positive
blu aplikasi bagus untuk transfer antar bank, hanya saja blu yang sekarang harus menggunakan nama rekening yang sama sesuai dengan nama pengguna. Saya menyesal karena telah menghapus rekening yg atas bukan nama saya. Karena sudah tidak bisa di input kembali :'(. Jika bisa tolong di kembalikan sistemnya seperti dahulu.	negative
Lamanya proses penanganan masalah, kita menggunakan aplikasi trf supaya bisa mengirim uang cepat tapi terkendala, kalo lama ngapain gunain aplikasi? Sudah sering kejadian ke 3x nya, sudah trf eh malah laporannya gak ada, kalo mau maju perbaiki lah sistemnya, sebelum kita menggunakan untuk terakhir kali.	negative
Menurut saya aplikasi ini bagus sih, ya cuma setahun yg lalu ada sebuah kesalahan sistem dimana sistem blu transfer ke rekening penerima masuk 2x, sebulan kemudian pihak blu menghubungi mengkonfirmasi bahwa ada kesalahan transfer ke rekening penerima masuk 2x disuruh mengembalikan all hasil ini sangat merugikan user Karena pihak penerima tidak mengakui dan tidak mau menunjukkan bukti mutasinya karena kejadiannya sudah sebulanan. Akhirnya smpai ini baru smpet ubah ulasan merasa ga ikhlas.	negative
Sudah bagus.. idenya bagus.. saya hargai.. namun masih saya kurangi bintangnya karna masih perlu perbaikan dalam kecepatan respon setelah transfer ke rekening blu.. jdi transfer ke rekening bank tujuan tu termasuk lama... semoga ditingkatkan kembali...	positive
Sangat membantu sekali untuk yang memiliki usaha Online terutama pembayaran yang dilakukan via transfer, gak perlu banyak2 akun bank. Cukup 1 akun bank bisa bebas transfer kemana saja free dan mudah. Mantap. Semoga selalu konsisten dan semakin baik kedepan.	positive
Untuk sementara saya kasih bintang 4 dulu, supaya kedepan tetap ada perbaikan fitur. Sama masukan, di aplikasi bisa ditambahkan fitur live chat. Sehingga kalau ada kendala tidak perlu ribet dengan email. Jika bisa diselesaikan dengan live chat kenapa tidak? Tentu customer blu akan merasa sangat senang, jika ada kendala bisa di respon secara realtime dan secepat mungkin. makasih. Ingat bintang 4 bisa berubah kapan saja, bisa jadi bintang 5 atau malah bintang 1.	positive
Ada notifikasi masuk, tapi pas buka aplikasi entah dimana letak notifikasi yang masuk tadi. Chat CS juga harus masukkan nomor hp lagi, padahal kan pas daftar sudah pakai nomor hp. Waktu ngetik untuk chat ke CS layar hp ketutup keyboard jadi menyulitkan ejaan. Setelah update, virtual account pada fitur minta uang tidak bisa digunakan.	negative
Membantu banget aplikasi ini cukup mudah untuk hal transfer mentransfer apalagi juga udah dihubungkan sama bank jd gaperlu banyak ribet. Soal top up nya pun jg cukup mudah untuk mengisinya. Good Job blu! Indonesia.. Pertahankan!!	positive
Sangat mudah transfer, pake debit yg langsung di link kan. Dulu transfer lewat debit gratis, sekarang bayar 1500. Akhirnya sekarang manual deh. Tp sangat oke. Pernah nyantol karena emang malem2 transfer, hub cs fast respon sekali, pagi jam 6/7 sudah landing aman. Sangat memuaskan	positive
Mantap, sy pernah transfer 8jt aman.sy sdh ratusan X transfer pernh pending 1 hari tp ttp sampai. Wajar lah ga ada yg sempurna di dunia ini. Apa lagi yg mau pakai aplikasi ini kan mau gratisan kan (free admin bank) aplikasi official dari bank aja jg suka error. Pokoknya is the best lah. Yg jd pertanyaan sy apa bisa selamanya free apa kyk sebelah yg skrg kena biaya 2500 topup aja kena admin jg 1000. Aplikasi ini intinya joss	positive
Aplikasi blu! Ini sangat membantu dan mempermudah saya untuk topup ataupun melakukan pembayaran lain, selain itu tampilan dan cara pengoperasian yang sederhana membuat top up dan tf menjadi lebih cepat dan waktu semakin efisien	positive
aplikasi ini buruk sekali persiapan belum matang,, mau top up susah sekali gak ada pilihan utk via bank bca. mau coba transaksi pakai minta nomer kartu ccv segala... cobalah jangan di buat ribet harus ada via transfer bank utk top up saldo biar gak ribet..	negative
Uwuuuuuu aplikasinya uwu bangetttttt..... Simplee woww... Aku terkesan, semoga bisa terus bermanfaat yaaaa bisa mempermudah segala transaksi keuangan di Indonesia, keren banget dah pokoknya, tampilannya simple pokoknya debest	positive
Aplikasi keren, tak tertandingi dah pokonya, apalagi kalau sudah ada fitur Cetak Struk melalui bloototh setiap selesai transaksi, lebih mantaaaaaap kayanya.	positive
Saldo Rekening saya sudah terpotong sesuai jumlah angka cantik yg tertera tapi di applikasi malah notif kadaluarsa dan tidak terkirim ke no.rek penerima seharusnya. Dan malah meminta saya mengulangi transfer lagi. 24 jam dari CS tidak melakukan apapun sampai sekarang, BAGAIMANA INI??? Tolong bantuannya.	negative
Aplikasi ini keren loh. Sangat memudahkan kta dalam bertransaksi seperti top up gopay. Tak hanya itu loh, bisa juga transaksi lainnya seperti top up pulsa, paket data, tagihan dan token listrik, tagihan tv kabel bahkan bisa transfer antar bank loh. Memudahkan sekali bukan?	positive
Dulu sering banget kalo Transfer selalu pake blu! tapi itu dulu, semenjak Biaya Admin menghantui di setiap transaksi. Mohon maaf saya sudah beralih ke FLIP blu˜‡ Terima Kasih FLIP yg sudah membebaskan penggunanya tanpa BIAYA ADMIN blu‘blu»	negative
Aplikasinya mantap banget, bisa mempermudah kita buat transaksi online secara cepat dan ga ribet. Engga perlu pergi kemana mana buat transfer ataupun top up.	positive
Seneng dengan pencatatan, jadi bisa kepantau pemasukan & pengeluaran dengan UI yang mudah dipahami. Terimakasih ya, sukses selalu buat blu! Indonesia	positive
Awalnya saya kira seperti komentar ga postif lainnya bahwa blu tdk respect/ lambat respon terutama persoalan transaksi. Tapi kenyataannya mencengangkan, respon cepat, pelayanan terbaik, terimakasih blu!! Aplikasi mantul 2020- 2021 Minta dana di kembalikan, 2 menit kemudian sudah kembali. Mantap!	positive
Sempet pakai blu ini bagus.. pelayanan CS baik dan cepat.. dan kode unik dikembalikannya menjadi saldo yang dapat ditarik ke rekening minimal 10.000. Tapi, ini barusan sadar sekarang ada biaya transfer sebesar 500 rupiah.. tidak sesuai dengan tujuan awal aplikasi ini dibuat agar gratis top up..	negative
Mantab aplikasinya sangat berguna untuk transfer dan top up gopay gratis... tingkatkan lagi untuk kecepatan agar lebih stabil, karena kadang lama kadang cepat....	positive
Aplikasi ini bagus sekali dan sangat populer untuk digunakan... hingga blu memutuskan menerapkan tarif 1500 per setiap transfer. Sampai blu kembali menggratiskan setiap transfer, saya tidak akan menggunakannya kembali, terutama harga adalah musuh bagi massa.	negative
Sangat membantu aplikasi ini, terpercaya, transaksi cepat, dan sangat mudah untuk dipahami. Terus tingkatkan kualitas dan tingkatkan jumlah transaksi nya, lebih baik jika tak terbatas jumlah transaksi dalam sehari nya	positive
Awalnya aplikasi ini bagus.. sangat membantu kalo transfer antar bank,tapi makin kesini kok jadi sering kendala ,transaksi dibilang kadaluarsa..padahal udah langsung transfer saat itu juga.. sudah konfirmasi juga..harus chat dulu..kirim bukti transfer..bla..bla..bla.. nunggu direfund..transfer ulang...mana direfund nya ga sesuai nominal..dah kapok..maaf uninstall aja..	negative
Sangat bagus dan membatu semua jadi lebih mudah dengan blu indonesia , semoga visa tetap bagus , dan bermanfaat bagi bnyak org , dan jgn berpuas diri blu indonesia , trus berkembang dan berkarya . Karena kita bukan hanya butuk gratis tapi juga kenyaman saat transaksi ...	positive
"24/7 untuk manualpay nya perlu ditingkatkan lagi, untuk transaksi skala kecil saja suka angot""an,kadang stabil kadang labil seperti transaksi saya saat ini pending more than 10minutes... Jujur saya sangat menjadi ragu untuk melakukan transaksi dengan nominal besar dengan aplikasi ini. Delay 5 menit saja itu suatu kemunduran untuk aplikasi transaksi,mohon ditingkatkan lagi aktualnya agar kedepan blu bisa menjadi pilihan utama jembatan bertransaksi."	positive
Aplikasi yang bagus, bisa mengintegrasikan beberapa aplikasi dompet digital untuk isi saldo. Namun, pada saat ingin mengubah surat elektronik maupun nomor telepon dibagian profil, malah tidak bisa.	neutral
Menurut saya blu adalah aplikasi yang sangat bagus dengan aplikasi ini kita dapat dengan mudah melakukan top up, transaksi dengan siapapun biaya nya lebih murah, serta kamu juga bisa mengatur pengeluaran dan mengatur keuangan muuu.	positive
Dulu saya menggunakan... Tapi stlah semuanya ada biaya admin..saya auto uninstall	negative
PT DOMPET HARAPAN BANGSA, agar dapat menyeleksi nasabah anda yaitu QUDAY perusahaan e-commerce abal-abal yang menghisap dana masyarakat Indonesia denga virtual account nya DOMPET HARAPAN BANGSA blu. e-commerce berkedok membantu jual produk dari supplier terdaftar. Orderan yang masuk(fiktif by sistim) ditalangi dulu oleh reseller agar order dikirim (fiktif) tracking kiriman (fiktif), saat barang diterima pembeli(fiktif). Dana affiliator tidak bisa dicairkan+profit.	negative
blu semakin aneh masa bsi udah 1 bulan masih perbaikan, aneh	negative
Pendaftaran nya angel atau GK bisa bisa sudah tak cobak berapa kali tetep GK bisa	negative
Buset dah baru juga di instal boro2 mau daftar buka aplikasi aja gak bisa... Piye nih jal.. klo saya bilang sinyal buruk gak mungkin'' saya pake Wifi ada 2 dan sinyalnya luar biasa buat main game berat aja gak masalahblu˜‚blu˜‚	negative
Aplikasi ini sangat membantu, sangat memudahkan dalam hal transfer antar bank. Dan yang paling penting, GRATIS!!! Mohon tambahkan opsi VA buat BSI dong min. Baru migrasi otomatis nih dari BNIS.	positive
Melihat kondisi yang sedang pandemi seperti ini aplikasi blu! Indonesia sangat bermanfaat karena dapat mengurangi kegiatan di luar rumah contohnya kini transfer uang ke bank lain bagi yang tidak punya mbanking dapat dilakukan lewat aplikasi blu! Tidak hanya mempermudah, transfernya pun bebas biaya admin & dapat transfer ke > 100 bank. Selain itu blu! Indonesia juga aman karena sudah terdaftar dan diawasi oleh bank indonesia. Kini bertransaksi jadi lebih mudah dan tidak perlu khawatir lagiblu¥°	positive
Aplikasi bagus. Namun sayang tidak ada fitur print langsung ke Printer thermal (bluetooth). Mudah mudahan ditingkatkan lagi aplikasinya agar terhubung ke printer bluetooth. Dan untuk pengiriman di struknya kalau bisa jangan menggunakan nama bank pengirim yg tertaut di aplikasi tapi menggunakan nama PT Harapan Bangsa. Karna yg tercantum di mutasi rekening penerima bukan nama bank pengirim tapi nama pt harapan bangsa. Terimakasih	positive
Aplikasi yang sangat membantu, terutama jika punya lebih dari 2 akun bank. Saran aja buat developer: Bikin app web supaya user fleksibel dan bisa melakukan transaksi di PC, dan deposit tolong masuk ke daftar ringkasan keuangan secara otomatis.	positive
Kadang cepet kadang lama. Tidak dianjurkan tuk user yang membutuhkan secara dadakan. Overall bagus dan UI nya simpel	positive
"Pertama kali pakai, cepet juga ternyata. Keunggulannya itu karena 24 jam dan ada fitur ""tambahkan favorite"" jadi mudah buat transaksi yang berulang (sama) hanya tinggal 1 kali klik aja."	positive
Pengalaman Pertama menggunakan Aplikasi ini, Saya lupa transfer dengan Kode Unik di Belakang Angka, memperjuangkan Pengembalian Dananya Butuh Effort Banget, harus chat admin berkaliÂ², kirim bukti berkaliÂ² via chat & via email, harus buat Form Pernyataan Pengembalian Berkas yang di Tandatangani beserta lampiran seperti KTP dan buktiÂ² lainnya. Dan masih menunggu entah sampai kapan, sambil berharap Dana Saya kembali. Aplikasi lain tidak seperti ini, ada menu refund dan sangat mudah & cepat sekali.	negative
mantap, cepet, ok punya lah pokoknya. cuma kalau bisa di tingkatin lagi dong setiap bang bisa akses 3 metode yg di tawarkan, debit, bank transfer dan virtual account. kan sayang kalau yg langganan ga bisa nikmatin semua. mubazzir. plisssssss mohon sangat sangat	positive
Sudah dikasih bukti transfer, sudah dilampirkan permasalahannya, kok masih nunggu lama, nyesel pakai layanan blu. Chat help center juga main tutup obrolan sendiri. Sangat nggak memuaskan, gk recomended bgt deh.	negative
Kenapa saat masuk fitur riwayat selesai jadi HANG dan STUCK, dan akhir secara otomatis aplikasinya force close... sudah berbulan2 terjadi tapi belum ada perbaikan... tolong segera perbaiki! BTW CS fast respon... blu‘blu‘blu‘	positive
"Pemakaian normal (tidak ada ganti kartu SIM, dll) eh selalu aja pesan error ""Something went wrong"" kalau sudah pesan itu keluar itu tandanya harus di instal ulang blu appnya, nah setelah beberapa hari dari install ulang keluar lagi tuh pesan error tersebut install ulang lagi,, begitu seterusnya.. Capek Dehh,."	negative
Aplikasinya mudah digunakan dan semakin lama semakin praktis. Sekarang sdh tdk ada kendala jika mengirimkan k Jemius. Dl sll bermasalah sekarang langsung masuk. Masukan aja untuk pengiriman uangnya tolong ditambah batas maksimalnya yg free biaya dong blu˜† Makasih ya... Tingkatkan trs pelayanan perbankan nya.	positive
Wahh aplikasinya keren bangett, penggunannya juga simple,, transaksi lebih mudah dan cepat. Hemat waktu dan biaya,, terima kasihh pokoknya recommended bangett dehh(:	positive
Aplikasi ga mutu...jangan download, ribet dan tetap kena biaya admin..ga sesuai iklan. Msh byk aplikasi utk transfer yg lebih baik dan ga ribet. Aplikasi koq malah mempersulit	negative
Awalnya lancar. Namun beberapa minggu ini kok saya buka pakai data seluler tidak bisa, notifnya terjadi kesalahan terus. Padahal sinyal oke. Setelah pakai wifi baru bisa. Bagaimana itu?	positive
Baru daftar, buat pin sukses, lalu sensor sidik jari error, disuruh isi profil, tapi kolom nama tidak bisa diisi jadi tidak bisa disimpan, tekan back, keluar, masuk lagi, sidik jari error, pin error, tidak bisa masuk sama sekali blu¤¯	negative
Mantap pakai blu bisa lihat saldo tabungan tanpa membuka 1 persatu.. Tapi masih ada masalah dalam mutasi tidak bisa real time/update ( Mandiri) atau tidak ada atau cuma saldo tabungan saja ( BNI, MANDIRI). yg terupdate. Tolong di perbaiki Update BUG!!! tgl 11 april 2020... Tidak bisa menyambungkan mutasi Permata tolong di cek.. Username+pass udah bener ada notice terjadi kesalahan...	positive
Sudah bebrrapa bulan sy menggunakan bluIndonesia, dan mengikuti setiap perkembangan yg ada. Akan tetapi masih tetapi sama setiap kali kita Topup (gopay,dana dll)(pdahal dgn Virtual Account ) hasilnya tetap sama di cek secara manual , dan sampainya kadang bisa 2 hari terkadang jg bisa cpat masuknya. Lebih baik saya Uninstall saja dan beralih ke Jenius atau digibank. Dan buat yg lani jgn nyesel ya apa lagi butuh utk dipakai mending mgeluarin 1 rbu untuk admin dari pada pakai bluIndonesia.	negative
Bintang 3 dulu,kalo sudah ada update sesuai masukan saya ini akan jadi BINTANG 5.. Mohon di Catat om admin!!!! blu! Belum ada fitur cetak struk transaksi!!! Fitur tersebut sangat lah penting klo fi pakai untuk usaha.sebagai bukti transaksi kepada pelanggan!!!!	neutral
Tadinya merasa puas, bisa d jelaskan ga knp transaksi kedua yg ternyata nomor virtual account nya sama, tapi ternyata saat mau trf dgn VA nominal yg muncul double, pertama nominal pembayaran skrg (sy mo trf 300rb) dibawahnya ada lagi nominal transaksi lama nya 700rb masih muncul, dan jumlah transfer saya masih tetap 700rb... Di aplikasi shopee atw lainnya pakai VA yg sama, tapi nominal real time, bukan kaya ini, transaksi terdahulu masih terbaca	neutral
Mau transaksi berkali-kali minta verifikasi. Verifikasi berikutnya katanya NIK sudah terpakai. Ya dipakainya di akun yang sama. Akhirnya langsung uninstall karena ndak bisa dipake buat transaksi. Minta verifikasi ulang terus	negative
Saya Transfer ke luar negeri , udah nunggu kan H+1,,, Eh lama kelamaan bukan nyampe negara tujuan malah di refund.. Buang2 waktu,buang2 kepercayaan, buang nama baik saya... Saya dianggap molor dalam masalah biaya untuk klien saya.. Trus saya coba lagi transfer ke luar negri dengan nomor rekening yang berbeda dan jumlah yg berbeda, alhasil sama aja transferan nunggu kabar perkembangan katanya... Tetep aja di repund, tidak rekomendasi untuk pengiriman luar negri,,	negative
Aplikasi blu sudah bagus, ini sangat membantu. Ini cuma untuk transfer agak sering terjadi gangguan teknis. Tapi untuk semua sudah bagus. Ini semoga bisa ditingkatkan lagi.	positive
interface aplikasi ringan dan mudah digunakan. beberapa kali pembayaran dari sumber bank berbeda cepat tidak sampai 5 menit diproses, pernah sekali salah kode unik langsung otomatis dikembalikan. mantap blu indonesia.	positive
Sering kali transaksi dimalam hari saampai pagi gagal. Padahal keterangannya uang sudah diterima blui dan sedang siteruskan. Kenapa gagal?? Padahal saya lihat antara kedua Bank bersangkutan tidak sedang gangguan. Sering sekali terjadi seperti ini biasanya pagi hari Dana lgsung dikembalikan. Ini sampai siang hari tidak ada pengembalian. Auto Uninstall dah nih jelek parah dari dulu gak ada perbaikan. Mending pakai aplikasi sebelah ..	negative
Bagus, sangat membantu saya waktu mau transfer keluar/bayar dan top up e-money dalam keadaan darurat, prosesnya juga cepat dan real time/langsung masuk. Bagi kalian yang pengen hemat biaya transfer pakai aplikasi ini aja dijamin aman, udah terdaftar dan diawasi oleh BI, makasih.	positive
gk bisa login aplikasi!, masak udah masukin nope dan kode verifikasi tpi gk bisa login. malah kembali ke halaman masukan nope. padahl tinggal memuat pesan eh tiba tiba kembali lagi. atau ada tulisan protocol=null paan lah abis gitu balik lagi ke masukan nope., btw ini versi terbaru ya, downloadnya juga di playstore taik!	negative
